iter	MAE
3223	12.17666628
3224	12.17612949
3225	12.17516502
3226	12.17398902
3227	12.17259055
3228	12.17140691
3229	12.17039047
3230	12.16956793
3231	12.16810251
3232	12.1669402
3233	12.16554186
3234	12.16392501
3235	12.16264163
3236	12.16076909
3237	12.15993479
3238	12.15807311
3239	12.1552186
3240	12.15478686
3241	12.15421861
3242	12.15231247
3243	12.1516707
3244	12.14991368
3245	12.1484107
3246	12.14710799
3247	12.14606058
3248	12.14592945
3249	12.14586743
3250	12.14474144
3251	12.1441973
3252	12.14343232
3253	12.14175464
3254	12.14023614
3255	12.13896655
3256	12.13756297
3257	12.13632424
3258	12.13563862
3259	12.13520989
3260	12.13466528
3261	12.13480755
3262	12.13432173
3263	12.13338069
3264	12.13276523
3265	12.13209902
3266	12.13154033
3267	12.13113075
3268	12.1303885
3269	12.13045483
3270	12.13001877
3271	12.12891008
3272	12.1284395
3273	12.12670894
3274	12.12595958
3275	12.12500966
3276	12.12410162
3277	12.12308766
3278	12.12190439
3279	12.121955
3280	12.1209986
3281	12.12058947
3282	12.11897545
3283	12.11871211
3284	12.11760369
3285	12.11718272
3286	12.11636141
3287	12.11587173
3288	12.11480908
3289	12.11310932
3290	12.11159914
3291	12.11037072
3292	12.10991786
3293	12.10870807
3294	12.10713235
3295	12.10696095
3296	12.10605773
3297	12.10498772
3298	12.10406792
3299	12.10309398
3300	12.10169741
3301	12.09980422
3302	12.09939607
3303	12.099014
3304	12.09782516
3305	12.09746206
3306	12.09711959
3307	12.0966299
3308	12.09587382
3309	12.0947427
3310	12.0944289
3311	12.09361037
3312	12.09279634
3313	12.09040688
3314	12.08956961
3315	12.08903903
3316	12.08856205
3317	12.08764758
3318	12.08669667
3319	12.08548641
3320	12.084777
3321	12.08406332
3322	12.08332285
3323	12.08282104
3324	12.0810027
3325	12.07936329
3326	12.07924878
3327	12.07890116
3328	12.0781528
3329	12.07764862
3330	12.07686495
3331	12.0751656
3332	12.07442916
3333	12.07393697
3334	12.0740394
3335	12.07338
3336	12.07270458
3337	12.07227883
3338	12.07188031
3339	12.07152103
3340	12.07129084
3341	12.07079867
3342	12.06972939
3343	12.06963738
3344	12.06787803
3345	12.06629347
3346	12.06501057
3347	12.06407882
3348	12.06273201
3349	12.06204764
3350	12.06098759
3351	12.05929055
3352	12.05849193
3353	12.05820893
3354	12.057848
3355	12.05695454
3356	12.05622848
3357	12.05424413
3358	12.05265257
3359	12.05221712
3360	12.05187799
3361	12.05117237
3362	12.0509084
3363	12.04879635
3364	12.04823931
3365	12.04779267
3366	12.04666794
3367	12.0460403
3368	12.04570689
3369	12.04403132
3370	12.042391
3371	12.04183648
3372	12.04152796
3373	12.04101236
3374	12.04041779
3375	12.04026203
3376	12.04036513
3377	12.03996212
3378	12.03919162
3379	12.03846845
3380	12.0375117
3381	12.03651892
3382	12.03572809
3383	12.03511035
3384	12.03477916
3385	12.03385254
3386	12.03277689
3387	12.03169546
3388	12.03122945
3389	12.03012532
3390	12.02991098
3391	12.02768995
3392	12.02685164
3393	12.02643378
3394	12.02564489
3395	12.02374689
3396	12.02220021
3397	12.0209926
3398	12.02040757
3399	12.0202397
3400	12.01874557
3401	12.01787043
3402	12.01787066
3403	12.01678978
3404	12.01656377
3405	12.01595159
3406	12.01471268
3407	12.01325099
3408	12.01187431
3409	12.01097428
3410	12.01046003
3411	12.0102125
3412	12.0098548
3413	12.00895403
3414	12.00864374
3415	12.00810305
3416	12.00747648
3417	12.00667038
3418	12.00520931
3419	12.00421663
3420	12.00179935
3421	12.00081921
3422	11.99976051
3423	11.99868269
3424	11.99825403
3425	11.99642315
3426	11.99468239
3427	11.99411217
3428	11.99372478
3429	11.99199427
3430	11.99091031
3431	11.99095195
3432	11.98981519
3433	11.98822538
3434	11.98780308
3435	11.9873708
3436	11.98664175
3437	11.98480555
3438	11.98408848
3439	11.9835645
3440	11.98334774
3441	11.98171082
3442	11.9788834
3443	11.97848487
3444	11.97780623
3445	11.97693272
3446	11.97682531
3447	11.97596013
3448	11.97518289
3449	11.97452091
3450	11.97398854
3451	11.9728458
3452	11.97234119
3453	11.97180286
3454	11.97120029
3455	11.97125211
3456	11.97070289
3457	11.97051941
3458	11.97028333
3459	11.96982734
3460	11.96958788
3461	11.96838792
3462	11.96726069
3463	11.96662745
3464	11.96648538
3465	11.96578077
3466	11.9646997
3467	11.96353348
3468	11.96319266
3469	11.96285956
3470	11.96178251
3471	11.96123893
3472	11.96044638
3473	11.95995972
3474	11.95936079
3475	11.95835156
3476	11.95749461
3477	11.95646843
3478	11.95524367
3479	11.95511699
3480	11.95368338
3481	11.95251894
3482	11.9511371
3483	11.94994072
3484	11.95035372
3485	11.94907388
3486	11.9486886
3487	11.94782658
3488	11.94732747
3489	11.94603464
3490	11.94506262
3491	11.94447437
3492	11.94320688
3493	11.94052128
3494	11.94007297
3495	11.93925998
3496	11.9385651
3497	11.93775062
3498	11.93721236
3499	11.93619169
3500	11.93570888
3501	11.93520014
3502	11.93428879
3503	11.93369587
3504	11.93302435
3505	11.93147727
3506	11.93073198
3507	11.93009835
3508	11.92922495
3509	11.92822829
3510	11.92807672
3511	11.92758339
3512	11.92726922
3513	11.92723168
3514	11.92692765
3515	11.92659953
3516	11.92596386
3517	11.92523763
3518	11.92441626
3519	11.92371286
3520	11.92299974
3521	11.92186543
3522	11.92181078
3523	11.92127933
3524	11.92056363
3525	11.91996611
3526	11.91841278
3527	11.91713946
3528	11.91687791
3529	11.91660482
3530	11.91606052
3531	11.91453625
3532	11.91340885
3533	11.91219886
3534	11.91054717
3535	11.90939002
3536	11.90806492
3537	11.90771714
3538	11.90756784
3539	11.90480367
3540	11.90329204
3541	11.90118059
3542	11.89890824
3543	11.8974422
3544	11.89684096
3545	11.8949537
3546	11.89440926
3547	11.89335387
3548	11.89290748
3549	11.89261189
3550	11.89128815
3551	11.89114189
3552	11.88933468
3553	11.88869812
3554	11.88813099
3555	11.88688309
3556	11.88640845
3557	11.88523978
3558	11.88473133
3559	11.88397899
3560	11.88374782
3561	11.88355378
3562	11.88253632
3563	11.88166948
3564	11.88080205
3565	11.88053832
3566	11.87982051
3567	11.87962875
3568	11.87934364
3569	11.87852934
3570	11.87763002
3571	11.8757605
3572	11.87456371
3573	11.87407801
3574	11.8736709
3575	11.87331219
3576	11.87260491
3577	11.870999
3578	11.87037706
3579	11.86763266
3580	11.86511572
3581	11.86343559
3582	11.86288298
3583	11.86173305
3584	11.86071413
3585	11.86031567
3586	11.85924767
3587	11.85896955
3588	11.85829501
3589	11.85770455
3590	11.85669142
3591	11.85630107
3592	11.8558471
3593	11.85348091
3594	11.85264595
3595	11.8517325
3596	11.85038287
3597	11.85011231
3598	11.84916035
3599	11.84845335
3600	11.84776803
3601	11.84703598
3602	11.84666236
3603	11.84564078
3604	11.84301771
3605	11.83983168
3606	11.83958609
3607	11.83870325
3608	11.83831985
3609	11.83768858
3610	11.83712486
3611	11.83649508
3612	11.83592113
3613	11.83577952
3614	11.83541797
3615	11.8353827
3616	11.83433365
3617	11.83419552
3618	11.83357526
3619	11.83336661
3620	11.8326401
3621	11.83150187
3622	11.83073921
3623	11.82971101
3624	11.82951485
3625	11.82835234
3626	11.82799343
3627	11.82734609
3628	11.82668465
3629	11.82575501
3630	11.82488084
3631	11.82317136
3632	11.82265402
3633	11.82233422
3634	11.82214863
3635	11.82220238
3636	11.82075681
3637	11.81991834
3638	11.81914442
3639	11.81854786
3640	11.81811539
3641	11.81783837
3642	11.81757363
3643	11.81701949
3644	11.81658358
3645	11.81446406
3646	11.81429768
3647	11.81272101
3648	11.81242715
3649	11.81163769
3650	11.81055693
3651	11.81015693
3652	11.80947325
3653	11.8089157
3654	11.80811116
3655	11.80805088
3656	11.80742094
3657	11.80607957
3658	11.80561453
3659	11.8050896
3660	11.8049071
3661	11.80433111
3662	11.80379474
3663	11.80356282
3664	11.80335071
3665	11.80294685
3666	11.80285172
3667	11.8018538
3668	11.80175878
3669	11.80104325
3670	11.80082541
3671	11.80021158
3672	11.80003809
3673	11.79870711
3674	11.79746507
3675	11.79583696
3676	11.79497928
3677	11.79386737
3678	11.79251546
3679	11.79183953
3680	11.7912492
3681	11.79085341
3682	11.79073262
3683	11.79008085
3684	11.78963267
3685	11.78949226
3686	11.78879637
3687	11.78764122
3688	11.78736268
3689	11.78657232
3690	11.78561435
3691	11.78486026
3692	11.78362924
3693	11.78279761
3694	11.78211893
3695	11.78176999
3696	11.78155572
3697	11.78123455
3698	11.78126454
3699	11.78022832
3700	11.77859973
3701	11.77771456
3702	11.77727045
3703	11.77665205
3704	11.77560036
3705	11.77520269
3706	11.77465795
3707	11.77409638
3708	11.77371051
3709	11.7733231
3710	11.77216139
3711	11.77188294
3712	11.77137354
3713	11.7693436
3714	11.76833429
3715	11.76748428
3716	11.76726838
3717	11.76615392
3718	11.7657694
3719	11.76537137
3720	11.76436225
3721	11.76427492
3722	11.76388759
3723	11.76311166
3724	11.76248557
3725	11.76182788
3726	11.76065366
3727	11.75998877
3728	11.75896776
3729	11.7588121
3730	11.7559621
3731	11.75621588
3732	11.75506377
3733	11.75417463
3734	11.75378588
3735	11.75325557
3736	11.75252389
3737	11.75149629
3738	11.75086065
3739	11.74934123
3740	11.74864668
3741	11.74824779
3742	11.74746215
3743	11.74679963
3744	11.74579475
3745	11.74478775
3746	11.74426603
3747	11.74392841
3748	11.74244616
3749	11.74035278
3750	11.73863442
3751	11.73770011
3752	11.73675406
3753	11.73597716
3754	11.73545054
3755	11.73508072
3756	11.73457477
3757	11.73356234
3758	11.73319069
3759	11.73289932
3760	11.73250634
3761	11.73212626
3762	11.73186179
3763	11.73095144
3764	11.73048118
3765	11.730018
3766	11.72885602
3767	11.72892129
3768	11.7286378
3769	11.72821564
3770	11.72777624
3771	11.72764933
3772	11.72666531
3773	11.72515477
3774	11.72450652
3775	11.72380035
3776	11.72299213
3777	11.72142392
3778	11.7207408
3779	11.71966808
3780	11.71956395
3781	11.71804777
3782	11.71700441
3783	11.71669801
3784	11.71421956
3785	11.71367945
3786	11.71303295
3787	11.71197441
3788	11.71184041
3789	11.71112838
3790	11.70970693
3791	11.70818007
3792	11.70746226
3793	11.7050922
3794	11.70472745
3795	11.70299595
3796	11.7021643
3797	11.70182953
3798	11.70188626
3799	11.70161065
3800	11.70142167
3801	11.70046069
3802	11.70012502
3803	11.69936464
3804	11.69767212
3805	11.69685271
3806	11.69618136
3807	11.69547392
3808	11.69432954
3809	11.69242927
3810	11.69213964
3811	11.69214614
3812	11.69091628
3813	11.69064681
3814	11.68924835
3815	11.68818772
3816	11.68778888
3817	11.68677954
3818	11.68606812
3819	11.68483533
3820	11.68422198
3821	11.68331076
3822	11.68164292
3823	11.6810691
3824	11.68024815
3825	11.67959436
3826	11.67657735
3827	11.67585568
3828	11.67536858
3829	11.67366146
3830	11.67224874
3831	11.67139416
3832	11.67073268
3833	11.67049185
3834	11.67046332
3835	11.67004446
3836	11.66967377
3837	11.66821244
3838	11.66785095
3839	11.66752791
3840	11.66650824
3841	11.66573364
3842	11.66521924
3843	11.66399319
3844	11.66314735
3845	11.66239673
3846	11.66201829
3847	11.66153023
3848	11.66127029
3849	11.65991196
3850	11.65889953
3851	11.6584965
3852	11.65803641
3853	11.65795666
3854	11.65720313
3855	11.65659184
3856	11.65610261
3857	11.65549909
3858	11.65414152
3859	11.65309194
3860	11.65143497
3861	11.65061274
3862	11.64979235
3863	11.64965157
3864	11.64934717
3865	11.64847987
3866	11.64773762
3867	11.64605994
3868	11.64482536
3869	11.64442884
3870	11.64446285
3871	11.64361935
3872	11.64341797
3873	11.64310859
3874	11.64215382
3875	11.6421912
3876	11.64173172
3877	11.6402717
3878	11.6398084
3879	11.63876772
3880	11.6368082
3881	11.63566478
3882	11.63580048
3883	11.63550304
3884	11.63418252
3885	11.63386429
3886	11.6336658
3887	11.63353728
3888	11.63244105
3889	11.63226958
3890	11.63091491
3891	11.62969471
3892	11.62883658
3893	11.6284751
3894	11.62777726
3895	11.6271054
3896	11.6261948
3897	11.62486391
3898	11.62450287
3899	11.62415467
3900	11.62371465
3901	11.62354053
3902	11.62262253
3903	11.62152473
3904	11.62132686
3905	11.62041353
3906	11.61966354
3907	11.61958639
3908	11.61980724
3909	11.61935846
3910	11.61774802
3911	11.61701754
3912	11.61569944
3913	11.61503243
3914	11.61408191
3915	11.61309039
3916	11.61202479
3917	11.61177665
3918	11.61078192
3919	11.61040904
3920	11.60978164
3921	11.60893966
3922	11.60739495
3923	11.60691849
3924	11.60628766
3925	11.60569313
3926	11.60465261
3927	11.60450192
3928	11.60164204
3929	11.5997583
3930	11.59848776
3931	11.59794065
3932	11.59807016
3933	11.59755974
3934	11.59688988
3935	11.59668363
3936	11.59579398
3937	11.59521996
3938	11.59449448
3939	11.59407783
3940	11.59368557
3941	11.59288766
3942	11.59225965
3943	11.59128468
3944	11.59117909
3945	11.59065637
3946	11.5896924
3947	11.58944111
3948	11.588751
3949	11.58830948
3950	11.58761744
3951	11.58713974
3952	11.58694055
3953	11.58587965
3954	11.58466236
3955	11.58353364
3956	11.58329272
3957	11.58242582
3958	11.58137262
3959	11.58048414
3960	11.57956609
3961	11.57872273
3962	11.57860372
3963	11.577266
3964	11.57519187
3965	11.57482943
3966	11.57399524
3967	11.57357437
3968	11.57343904
3969	11.57263043
3970	11.57228184
3971	11.57146379
3972	11.57120497
3973	11.57032096
3974	11.56968557
3975	11.56915218
3976	11.56864387
3977	11.567778
3978	11.56679883
3979	11.56636876
3980	11.56447141
3981	11.56424163
3982	11.56388873
3983	11.56316821
3984	11.56242351
3985	11.56158754
3986	11.56121035
3987	11.5593672
3988	11.55824522
3989	11.5573453
3990	11.55641953
3991	11.55533749
3992	11.55421062
3993	11.55381517
3994	11.55328883
3995	11.55262098
3996	11.55109907
3997	11.55062464
3998	11.55000963
3999	11.54914275
